id,code,first_name,second_name,web_name,photo,element_type
1,154561,David,Raya Martín,Raya,https://resources.premierleague.com/premierleague25/photos/players/110x140/154561.png,1
2,109745,Kepa,Arrizabalaga Revuelta,Arrizabalaga,https://resources.premierleague.com/premierleague25/photos/players/110x140/109745.png,1
3,463748,Karl,Hein,Hein,https://resources.premierleague.com/premierleague25/photos/players/110x140/463748.png,1
4,551221,Tommy,Setford,Setford,https://resources.premierleague.com/premierleague25/photos/players/110x140/551221.png,1
5,226597,Gabriel,dos Santos Magalhães,Gabriel,https://resources.premierleague.com/premierleague25/photos/players/110x140/226597.png,2
6,462424,William,Saliba,Saliba,https://resources.premierleague.com/premierleague25/photos/players/110x140/462424.png,2
7,466075,Riccardo,Calafiori,Calafiori,https://resources.premierleague.com/premierleague25/photos/players/110x140/466075.png,2
8,445122,Jurriën,Timber,J.Timber,https://resources.premierleague.com/premierleague25/photos/players/110x140/445122.png,2
9,440854,Jakub,Kiwior,Kiwior,https://resources.premierleague.com/premierleague25/photos/players/110x140/440854.png,2
10,499169,Myles,Lewis-Skelly,Lewis-Skelly,https://resources.premierleague.com/premierleague25/photos/players/110x140/499169.png,2
11,198869,Benjamin,White,White,https://resources.premierleague.com/premierleague25/photos/players/110x140/198869.png,2
13,563324,Brayden,Clarke,Clarke,https://resources.premierleague.com/premierleague25/photos/players/110x140/563324.png,2
14,588793,Maldini,Kacurri,Kacurri,https://resources.premierleague.com/premierleague25/photos/players/110x140/588793.png,2
15,499167,Josh,Nichols,Nichols,https://resources.premierleague.com/premierleague25/photos/players/110x140/499167.png,2
16,223340,Bukayo,Saka,Saka,https://resources.premierleague.com/premierleague25/photos/players/110x140/223340.png,3
17,184029,Martin,Ødegaard,Ødegaard,https://resources.premierleague.com/premierleague25/photos/players/110x140/184029.png,3
18,248857,Noni,Madueke,Madueke,https://resources.premierleague.com/premierleague25/photos/players/110x140/248857.png,3
19,444145,Gabriel,Martinelli Silva,Martinelli,https://resources.premierleague.com/premierleague25/photos/players/110x140/444145.png,3
20,116216,Leandro,Trossard,Trossard,https://resources.premierleague.com/premierleague25/photos/players/110x140/116216.png,3
21,204480,Declan,Rice,Rice,https://resources.premierleague.com/premierleague25/photos/players/110x140/204480.png,3
22,195384,Mikel,Merino Zazón,Merino,https://resources.premierleague.com/premierleague25/photos/players/110x140/195384.png,3
23,438098,Fábio,Ferreira Vieira,Fábio Vieira,https://resources.premierleague.com/premierleague25/photos/players/110x140/438098.png,3
24,128295,Christian,Nørgaard,Nørgaard,https://resources.premierleague.com/premierleague25/photos/players/110x140/128295.png,3
25,499175,Ethan,Nwaneri,Nwaneri,https://resources.premierleague.com/premierleague25/photos/players/110x140/499175.png,3
26,481655,Martín,Zubimendi Ibáñez,Zubimendi,https://resources.premierleague.com/premierleague25/photos/players/110x140/481655.png,3
28,588796,Ismeal,Kabia,Kabia,https://resources.premierleague.com/premierleague25/photos/players/110x140/588796.png,3
29,437742,Albert,Sambi Lokonga,Sambi,https://resources.premierleague.com/premierleague25/photos/players/110x140/437742.png,3
30,219847,Kai,Havertz,Havertz,https://resources.premierleague.com/premierleague25/photos/players/110x140/219847.png,4
31,205651,Gabriel,Fernando de Jesus,G.Jesus,https://resources.premierleague.com/premierleague25/photos/players/110x140/205651.png,4
266,232413,Eberechi,Eze,Eze,https://resources.premierleague.com/premierleague25/photos/players/110x140/232413.png,3
662,500040,Cristhian,Mosquera,Mosquera,https://resources.premierleague.com/premierleague25/photos/players/110x140/500040.png,2
666,224117,Viktor,Gyökeres,Gyökeres,https://resources.premierleague.com/premierleague25/photos/players/110x140/224117.png,4
700,616077,Max,Dowman,Dowman,https://resources.premierleague.com/premierleague25/photos/players/110x140/616077.png,3
711,646243,Andre,Harriman-Annous,Harriman-Annous,https://resources.premierleague.com/premierleague25/photos/players/110x140/646243.png,3
725,448104,Piero,Hincapié,Hincapie,https://resources.premierleague.com/premierleague25/photos/players/110x140/448104.png,2
759,616065,Marli,Salmon,Salmon,https://resources.premierleague.com/premierleague25/photos/players/110x140/616065.png,2
32,98980,Emiliano,Martínez Romero,Martinez,https://resources.premierleague.com/premierleague25/photos/players/110x140/98980.png,1
33,72147,Marco,Bizot,M.Bizot,https://resources.premierleague.com/premierleague25/photos/players/110x140/72147.png,1
34,462492,Joe,Gauci,Gauci,https://resources.premierleague.com/premierleague25/photos/players/110x140/462492.png,1
35,462381,Filip,Marschall,Marschall,https://resources.premierleague.com/premierleague25/photos/players/110x140/462381.png,1
36,199796,Matty,Cash,Cash,https://resources.premierleague.com/premierleague25/photos/players/110x140/199796.png,2
37,101188,Lucas,Digne,Digne,https://resources.premierleague.com/premierleague25/photos/players/110x140/101188.png,2
38,199798,Ezri,Konsa Ngoyo,Konsa,https://resources.premierleague.com/premierleague25/photos/players/110x140/199798.png,2
39,441302,Ian,Maatsen,Maatsen,https://resources.premierleague.com/premierleague25/photos/players/110x140/441302.png,2
40,149484,Tyrone,Mings,Mings,https://resources.premierleague.com/premierleague25/photos/players/110x140/149484.png,2
41,244954,Pau,Torres,Pau,https://resources.premierleague.com/premierleague25/photos/players/110x140/244954.png,2
42,606798,Andrés,García,A.García,https://resources.premierleague.com/premierleague25/photos/players/110x140/606798.png,2
43,106468,Álex,Moreno Lopera,Alex Moreno,https://resources.premierleague.com/premierleague25/photos/players/110x140/106468.png,2
44,515597,Lamare,Bogarde,Bogarde,https://resources.premierleague.com/premierleague25/photos/players/110x140/515597.png,2
45,514315,Lino,da Cruz Sousa,Sousa,https://resources.premierleague.com/premierleague25/photos/players/110x140/514315.png,2
46,587178,Yasin,Özcan,Yasin,https://resources.premierleague.com/premierleague25/photos/players/110x140/587178.png,2
47,244850,Morgan,Rogers,Rogers,https://resources.premierleague.com/premierleague25/photos/players/110x140/244850.png,3
48,166989,Youri,Tielemans,Tielemans,https://resources.premierleague.com/premierleague25/photos/players/110x140/166989.png,3
49,215711,Leon,Bailey,Bailey,https://resources.premierleague.com/premierleague25/photos/players/110x140/215711.png,3
50,195546,Emiliano,Buendía Stati,Buendía,https://resources.premierleague.com/premierleague25/photos/players/110x140/195546.png,3
51,469247,Samuel,Iling-Junior,Iling Jr,https://resources.premierleague.com/premierleague25/photos/players/110x140/469247.png,3
53,204646,Donyell,Malen,Malen,https://resources.premierleague.com/premierleague25/photos/players/110x140/204646.png,3
54,122806,John,McGinn,McGinn,https://resources.premierleague.com/premierleague25/photos/players/110x140/122806.png,3
55,88894,Ross,Barkley,Barkley,https://resources.premierleague.com/premierleague25/photos/players/110x140/88894.png,3
56,491287,Enzo,Barrenechea,Barrenechea,https://resources.premierleague.com/premierleague25/photos/players/110x140/491287.png,3
57,461421,Lewis,Dobbin,Dobbin,https://resources.premierleague.com/premierleague25/photos/players/110x140/461421.png,3
58,226944,Boubacar,Kamara,Kamara,https://resources.premierleague.com/premierleague25/photos/players/110x140/226944.png,3
59,449871,Amadou,Onana,Onana,https://resources.premierleague.com/premierleague25/photos/players/110x140/449871.png,3
60,577731,Ben,Broggio,Broggio,https://resources.premierleague.com/premierleague25/photos/players/110x140/577731.png,3
61,151589,Leander,Dendoncker,Dendoncker,https://resources.premierleague.com/premierleague25/photos/players/110x140/151589.png,3
62,559962,Jamaldeen,Jimoh-Aloba,Jimoh-Aloba,https://resources.premierleague.com/premierleague25/photos/players/110x140/559962.png,3
63,537403,Kadan,Young,Young,https://resources.premierleague.com/premierleague25/photos/players/110x140/537403.png,3
64,178301,Ollie,Watkins,Watkins,https://resources.premierleague.com/premierleague25/photos/players/110x140/178301.png,4
65,576756,Zépiqueno,Redmond,Redmond,https://resources.premierleague.com/premierleague25/photos/players/110x140/576756.png,4
389,444884,Harvey,Elliott,Elliott,https://resources.premierleague.com/premierleague25/photos/players/110x140/444884.png,3
456,209243,Jadon,Sancho,Sancho,https://resources.premierleague.com/premierleague25/photos/players/110x140/209243.png,3
688,481283,James,Wright,Wright,https://resources.premierleague.com/premierleague25/photos/players/110x140/481283.png,1
699,230046,Douglas Luiz,Soares de Paulo,Douglas Luiz,https://resources.premierleague.com/premierleague25/photos/players/110x140/230046.png,3
701,569577,Triston,Rowe,Rowe,https://resources.premierleague.com/premierleague25/photos/players/110x140/569577.png,2
702,645618,Bradley,Burrowes,Burrowes,https://resources.premierleague.com/premierleague25/photos/players/110x140/645618.png,3
703,564505,Sam,Proctor,Proctor,https://resources.premierleague.com/premierleague25/photos/players/110x140/564505.png,1
710,534836,Travis,Patterson,Patterson,https://resources.premierleague.com/premierleague25/photos/players/110x140/534836.png,2
719,184667,Victor,Lindelöf,Lindelöf,https://resources.premierleague.com/premierleague25/photos/players/110x140/184667.png,2
754,577285,George,Hemmings,George Hemmings,https://resources.premierleague.com/premierleague25/photos/players/110x140/577285.png,3
757,516875,Ronnie,Hollingshead,Hollingshead,https://resources.premierleague.com/premierleague25/photos/players/110x140/516875.png,1
768,664015,Leon,Routh,Leon Routh,https://resources.premierleague.com/premierleague25/photos/players/110x140/664015.png,2
781,618027,TJ,Carroll,Carroll,https://resources.premierleague.com/premierleague25/photos/players/110x140/618027.png,2
792,653481,Alysson Edward Franco,da Rocha dos Santos,Alysson,https://resources.premierleague.com/premierleague25/photos/players/110x140/653481.png,3
808,173879,Tammy,Abraham,Abraham,https://resources.premierleague.com/premierleague25/photos/players/110x140/173879.png,4
183,518030,Max,Weiß,Weiss,https://resources.premierleague.com/premierleague25/photos/players/110x140/518030.png,1
184,489571,Etienne,Green,Green,https://resources.premierleague.com/premierleague25/photos/players/110x140/489571.png,1
185,51943,Václav,Hladký,Hladký,https://resources.premierleague.com/premierleague25/photos/players/110x140/51943.png,1
186,192290,Connor,Roberts,Roberts,https://resources.premierleague.com/premierleague25/photos/players/110x140/192290.png,2
187,58621,Kyle,Walker,Walker,https://resources.premierleague.com/premierleague25/photos/players/110x140/58621.png,2
188,247245,Hannes,Delcroix,Delcroix,https://resources.premierleague.com/premierleague25/photos/players/110x140/247245.png,2
189,461567,Owen,Dodgson,Dodgson,https://resources.premierleague.com/premierleague25/photos/players/110x140/461567.png,2
190,478969,Hjalmar,Ekdal,Ekdal,https://resources.premierleague.com/premierleague25/photos/players/110x140/478969.png,2
191,477717,Maxime,Estève,Estève,https://resources.premierleague.com/premierleague25/photos/players/110x140/477717.png,2
192,494960,Quilindschy,Hartman,Hartman,https://resources.premierleague.com/premierleague25/photos/players/110x140/494960.png,2
193,461188,Bashir,Humphreys,Humphreys,https://resources.premierleague.com/premierleague25/photos/players/110x140/461188.png,2
194,241231,Jordan,Beyer,Jordan,https://resources.premierleague.com/premierleague25/photos/players/110x140/241231.png,2
195,549329,Lucas,Pires Silva,Lucas Pires,https://resources.premierleague.com/premierleague25/photos/players/110x140/549329.png,2
196,450072,Shurandy,Sambo,Sambo,https://resources.premierleague.com/premierleague25/photos/players/110x140/450072.png,2
197,519895,Oliver,Sonne,Sonne,https://resources.premierleague.com/premierleague25/photos/players/110x140/519895.png,2
198,180804,Axel,Tuanzebe,Tuanzebe,https://resources.premierleague.com/premierleague25/photos/players/110x140/180804.png,2
199,208912,Joe,Worrall,Worrall,https://resources.premierleague.com/premierleague25/photos/players/110x140/208912.png,2
200,444180,Jaidon,Anthony,Anthony,https://resources.premierleague.com/premierleague25/photos/players/110x140/444180.png,3
201,183751,Manuel,Benson Hedilazio,Benson,https://resources.premierleague.com/premierleague25/photos/players/110x140/183751.png,3
202,179458,Jacob,Bruun Larsen,Bruun Larsen,https://resources.premierleague.com/premierleague25/photos/players/110x140/179458.png,3
203,578614,Enock,Agyei,Boateng,https://resources.premierleague.com/premierleague25/photos/players/110x140/578614.png,3
204,250735,Darko,Churlinov,Churlinov,https://resources.premierleague.com/premierleague25/photos/players/110x140/250735.png,3
205,172567,Josh,Cullen,Cullen,https://resources.premierleague.com/premierleague25/photos/players/110x140/172567.png,3
206,174592,Marcus,Edwards,Edwards,https://resources.premierleague.com/premierleague25/photos/players/110x140/174592.png,3
207,465527,Hannibal,Mejbri,Hannibal,https://resources.premierleague.com/premierleague25/photos/players/110x140/465527.png,3
208,487702,Luca,Koleosho,Koleosho,https://resources.premierleague.com/premierleague25/photos/players/110x140/487702.png,3
209,167887,Josh,Laurent,Laurent,https://resources.premierleague.com/premierleague25/photos/players/110x140/167887.png,3
210,469272,Loum,Tchaouna,Tchaouna,https://resources.premierleague.com/premierleague25/photos/players/110x140/469272.png,3
211,447715,Aaron,Ramsey,A.Ramsey,https://resources.premierleague.com/premierleague25/photos/players/110x140/447715.png,3
212,576323,Oluwaseun,Adewumi,Adewumi,https://resources.premierleague.com/premierleague25/photos/players/110x140/576323.png,3
213,551206,Jaydon,Banel,Banel,https://resources.premierleague.com/premierleague25/photos/players/110x140/551206.png,3
214,437748,Mike,Trésor Ndayishimiye,Trésor,https://resources.premierleague.com/premierleague25/photos/players/110x140/437748.png,3
215,431639,Zian,Flemming,Flemming,https://resources.premierleague.com/premierleague25/photos/players/110x140/431639.png,4
216,492831,Zeki,Amdouni,Amdouni,https://resources.premierleague.com/premierleague25/photos/players/110x140/492831.png,4
217,435973,Lyle,Foster,Foster,https://resources.premierleague.com/premierleague25/photos/players/110x140/435973.png,4
218,44699,Ashley,Barnes,Barnes,https://resources.premierleague.com/premierleague25/photos/players/110x140/44699.png,4
219,220598,Michael,Obafemi,Obafemi,https://resources.premierleague.com/premierleague25/photos/players/110x140/220598.png,4
470,67089,Martin,Dúbravka,Dúbravka,https://resources.premierleague.com/premierleague25/photos/players/110x140/67089.png,1
614,101178,James,Ward-Prowse,Ward-Prowse,https://resources.premierleague.com/premierleague25/photos/players/110x140/101178.png,3
676,503714,Lesley,Ugochukwu,Ugochukwu,https://resources.premierleague.com/premierleague25/photos/players/110x140/503714.png,3
680,440323,Armando,Broja,Broja,https://resources.premierleague.com/premierleague25/photos/players/110x140/440323.png,4
722,216055,Florentino Ibrain,Morris Luís,Florentino,https://resources.premierleague.com/premierleague25/photos/players/110x140/216055.png,3
776,647960,Oliver,Pimlott,Pimlott,https://resources.premierleague.com/premierleague25/photos/players/110x140/647960.png,3
784,704232,George,Brierley,Brierley,https://resources.premierleague.com/premierleague25/photos/players/110x140/704232.png,3
820,644593,Kian,McMahon-Brown,McMahon-Brown,https://resources.premierleague.com/premierleague25/photos/players/110x140/644593.png,3
66,69752,Norberto,Murara Neto,Neto,https://resources.premierleague.com/premierleague25/photos/players/110x140/69752.png,1
67,457569,Đorđe,Petrović,Petrović,https://resources.premierleague.com/premierleague25/photos/players/110x140/457569.png,1
68,444172,Will,Dennis,Dennis,https://resources.premierleague.com/premierleague25/photos/players/110x140/444172.png,1
69,568791,Callan,McKenna,McKenna,https://resources.premierleague.com/premierleague25/photos/players/110x140/568791.png,1
70,495145,Alex,Paulsen,Paulsen,https://resources.premierleague.com/premierleague25/photos/players/110x140/495145.png,1
71,477580,Illia,Zabarnyi,Zabarnyi,https://resources.premierleague.com/premierleague25/photos/players/110x140/477580.png,2
72,221466,Marcos,Senesi Barón,Senesi,https://resources.premierleague.com/premierleague25/photos/players/110x140/221466.png,2
73,54469,Adam,Smith,Smith,https://resources.premierleague.com/premierleague25/photos/players/110x140/54469.png,2
74,494521,Adrien,Truffert,Truffert,https://resources.premierleague.com/premierleague25/photos/players/110x140/494521.png,2
75,541462,Matai,Akinmboni,Akinmboni,https://resources.premierleague.com/premierleague25/photos/players/110x140/541462.png,2
76,518906,Owen,Bevan,Bevan,https://resources.premierleague.com/premierleague25/photos/players/110x140/518906.png,2
77,463981,James,Hill,Hill,https://resources.premierleague.com/premierleague25/photos/players/110x140/463981.png,2
78,436893,Julián,Araujo Zúñiga,J.Araujo,https://resources.premierleague.com/premierleague25/photos/players/110x140/436893.png,2
79,223911,Chris,Mepham,Mepham,https://resources.premierleague.com/premierleague25/photos/players/110x140/223911.png,2
80,575901,Julio,Soler Barreto,Soler,https://resources.premierleague.com/premierleague25/photos/players/110x140/575901.png,2
81,222683,Justin,Kluivert,Kluivert,https://resources.premierleague.com/premierleague25/photos/players/110x140/222683.png,3
84,201658,Marcus,Tavernier,Tavernier,https://resources.premierleague.com/premierleague25/photos/players/110x140/201658.png,3
85,200785,Tyler,Adams,Adams,https://resources.premierleague.com/premierleague25/photos/players/110x140/200785.png,3
86,111317,David,Brooks,Brooks,https://resources.premierleague.com/premierleague25/photos/players/110x140/111317.png,3
87,158499,Ryan,Christie,Christie,https://resources.premierleague.com/premierleague25/photos/players/110x140/158499.png,3
88,155408,Lewis,Cook,Cook,https://resources.premierleague.com/premierleague25/photos/players/110x140/155408.png,3
89,168991,Philip,Billing,Philip,https://resources.premierleague.com/premierleague25/photos/players/110x140/168991.png,3
90,503139,Alex,Scott,Scott,https://resources.premierleague.com/premierleague25/photos/players/110x140/503139.png,3
91,224995,Luis,Sinisterra Lucumí,Sinisterra,https://resources.premierleague.com/premierleague25/photos/players/110x140/224995.png,3
92,441240,Romain,Faivre,Faivre,https://resources.premierleague.com/premierleague25/photos/players/110x140/441240.png,3
93,424044,Hamed,Traorè,H.Traorè,https://resources.premierleague.com/premierleague25/photos/players/110x140/424044.png,3
94,550596,Dominic,Sadi,Sadi,https://resources.premierleague.com/premierleague25/photos/players/110x140/550596.png,3
95,530121,Zain,Silcott-Duberry,Silcott-Duberry,https://resources.premierleague.com/premierleague25/photos/players/110x140/530121.png,3
96,606775,Ben,Winterburn,Winterburn,https://resources.premierleague.com/premierleague25/photos/players/110x140/606775.png,3
97,444102,Francisco Evanilson,de Lima Barbosa,Evanilson,https://resources.premierleague.com/premierleague25/photos/players/110x140/444102.png,4
98,168636,Enes,Ünal,Enes Ünal,https://resources.premierleague.com/premierleague25/photos/players/110x140/168636.png,4
99,590760,Daniel,Adu-Adjei,Adu-Adjei,https://resources.premierleague.com/premierleague25/photos/players/110x140/590760.png,4
100,560262,Junior,Kroupi,Kroupi.Jr,https://resources.premierleague.com/premierleague25/photos/players/110x140/560262.png,4
391,496208,Ben,Gannon-Doak,Gannon-Doak,https://resources.premierleague.com/premierleague25/photos/players/110x140/496208.png,3
685,242882,Bafodé,Diakité,Diakité,https://resources.premierleague.com/premierleague25/photos/players/110x140/242882.png,2
687,606774,Remy,Rees-Dottin,Rees-Dottin,https://resources.premierleague.com/premierleague25/photos/players/110x140/606774.png,3
697,489888,Amine,Adli,Adli,https://resources.premierleague.com/premierleague25/photos/players/110x140/489888.png,3
713,551483,Álex,Jiménez Sánchez,A.Jimenez,https://resources.premierleague.com/premierleague25/photos/players/110x140/551483.png,2
721,620487,Veljko,Milosavljevic,Milosavljević,https://resources.premierleague.com/premierleague25/photos/players/110x140/620487.png,2
756,678552,Malcom,DaCosta,DaCosta,https://resources.premierleague.com/premierleague25/photos/players/110x140/678552.png,3
782,40383,Fraser,Forster,Forster,https://resources.premierleague.com/premierleague25/photos/players/110x140/40383.png,1
799,658013,Charlie,Stevens,Stevens,https://resources.premierleague.com/premierleague25/photos/players/110x140/658013.png,3
801,614574,Alex,Tóth,Tóth.A,https://resources.premierleague.com/premierleague25/photos/players/110x140/614574.png,3
806,436416,Christos,Mandas,Mandas,https://resources.premierleague.com/premierleague25/photos/players/110x140/436416.png,1
807,499604,Rayan Vitor,Simplício Rocha,Rayan,https://resources.premierleague.com/premierleague25/photos/players/110x140/499604.png,3
27,200641,Reiss,Nelson,Nelson,https://resources.premierleague.com/premierleague25/photos/players/110x140/200641.png,3
83,533463,Dango,Ouattara,O.Dango,https://resources.premierleague.com/premierleague25/photos/players/110x140/533463.png,3
101,200720,Caoimhín,Kelleher,Kelleher,https://resources.premierleague.com/premierleague25/photos/players/110x140/200720.png,1
102,235448,Ellery,Balcombe,Balcombe,https://resources.premierleague.com/premierleague25/photos/players/110x140/235448.png,1
103,503300,Matthew,Cox,Cox,https://resources.premierleague.com/premierleague25/photos/players/110x140/503300.png,1
104,535017,Julian,Eyestone,Eyestone,https://resources.premierleague.com/premierleague25/photos/players/110x140/535017.png,1
105,507433,Hákon Rafn,Valdimarsson,Valdimarsson,https://resources.premierleague.com/premierleague25/photos/players/110x140/507433.png,1
106,432830,Nathan,Collins,Collins,https://resources.premierleague.com/premierleague25/photos/players/110x140/432830.png,2
107,249231,Keane,Lewis-Potter,Lewis-Potter,https://resources.premierleague.com/premierleague25/photos/players/110x140/249231.png,2
108,191866,Kristoffer,Ajer,Ajer,https://resources.premierleague.com/premierleague25/photos/players/110x140/191866.png,2
109,194010,Rico,Henry,Henry,https://resources.premierleague.com/premierleague25/photos/players/110x140/194010.png,2
110,607464,Michael,Kayode,Kayode,https://resources.premierleague.com/premierleague25/photos/players/110x140/607464.png,2
111,231065,Ethan,Pinnock,Pinnock,https://resources.premierleague.com/premierleague25/photos/players/110x140/231065.png,2
112,226956,Mads,Roerslev Rasmussen,Roerslev,https://resources.premierleague.com/premierleague25/photos/players/110x140/226956.png,2
113,444765,Sepp,van den Berg,Van den Berg,https://resources.premierleague.com/premierleague25/photos/players/110x140/444765.png,2
114,622536,Benjamin,Arthur,Arthur,https://resources.premierleague.com/premierleague25/photos/players/110x140/622536.png,2
115,612534,Benjamin,Fredrick,Fredrick,https://resources.premierleague.com/premierleague25/photos/players/110x140/612534.png,2
116,472713,Aaron,Hickey,Hickey,https://resources.premierleague.com/premierleague25/photos/players/110x140/472713.png,2
117,570241,Kim,Ji-soo,Ji-soo,https://resources.premierleague.com/premierleague25/photos/players/110x140/570241.png,2
118,499717,Jayden,Meghoma,Meghoma,https://resources.premierleague.com/premierleague25/photos/players/110x140/499717.png,2
120,513418,Kevin,Schade,Schade,https://resources.premierleague.com/premierleague25/photos/players/110x140/513418.png,3
121,440089,Mikkel,Damsgaard,Damsgaard,https://resources.premierleague.com/premierleague25/photos/players/110x140/440089.png,3
122,543295,Antoni,Milambo,Milambo,https://resources.premierleague.com/premierleague25/photos/players/110x140/543295.png,3
123,244858,Fábio,Freitas Gouveia Carvalho,Carvalho,https://resources.premierleague.com/premierleague25/photos/players/110x140/244858.png,3
124,56979,Jordan,Henderson,Henderson,https://resources.premierleague.com/premierleague25/photos/players/110x140/56979.png,3
125,204580,Vitaly,Janelt,Janelt,https://resources.premierleague.com/premierleague25/photos/players/110x140/204580.png,3
126,207283,Mathias,Jensen,Jensen,https://resources.premierleague.com/premierleague25/photos/players/110x140/207283.png,3
127,626464,Gustavo,Nunes Fernandes Gomes,Nunes,https://resources.premierleague.com/premierleague25/photos/players/110x140/626464.png,3
128,428580,Frank,Onyeka,Onyeka,https://resources.premierleague.com/premierleague25/photos/players/110x140/428580.png,3
129,508395,Yehor,Yarmoliuk,Yarmoliuk,https://resources.premierleague.com/premierleague25/photos/players/110x140/508395.png,3
130,606689,Romelle,Donovan,Donovan,https://resources.premierleague.com/premierleague25/photos/players/110x140/606689.png,3
131,628204,Yunus Emre,Konak,Konak,https://resources.premierleague.com/premierleague25/photos/players/110x140/628204.png,3
132,220695,Paris,Maghoma,Maghoma,https://resources.premierleague.com/premierleague25/photos/players/110x140/220695.png,3
133,450539,Myles,Peart-Harris,Peart-Harris,https://resources.premierleague.com/premierleague25/photos/players/110x140/450539.png,3
134,591357,Ryan,Trevitt,Trevitt,https://resources.premierleague.com/premierleague25/photos/players/110x140/591357.png,3
136,502500,Igor Thiago,Nascimento Rodrigues,Thiago,https://resources.premierleague.com/premierleague25/photos/players/110x140/502500.png,4
137,533710,Iwan,Morgan,Morgan,https://resources.premierleague.com/premierleague25/photos/players/110x140/533710.png,4
748,183656,Josh,Dasilva,Dasilva,https://resources.premierleague.com/premierleague25/photos/players/110x140/183656.png,3
797,593174,Kaye,Furo,Furo,https://resources.premierleague.com/premierleague25/photos/players/110x140/593174.png,4
810,559610,Luka,Bentt,Bentt,https://resources.premierleague.com/premierleague25/photos/players/110x140/559610.png,3
819,494556,Ollie,Shield,Shield,https://resources.premierleague.com/premierleague25/photos/players/110x140/494556.png,2
823,649240,Joshua,Stephenson,Stephenson,https://resources.premierleague.com/premierleague25/photos/players/110x140/649240.png,2
824,587433,Conor,McManus,McManus,https://resources.premierleague.com/premierleague25/photos/players/110x140/587433.png,2
826,547671,Riley,Owen,Owen,https://resources.premierleague.com/premierleague25/photos/players/110x140/547671.png,3
138,49262,Jason,Steele,Steele,https://resources.premierleague.com/premierleague25/photos/players/110x140/49262.png,1
139,489639,Bart,Verbruggen,Verbruggen,https://resources.premierleague.com/premierleague25/photos/players/110x140/489639.png,1
140,209288,Tom,McGill,McGill,https://resources.premierleague.com/premierleague25/photos/players/110x140/209288.png,1
141,472739,Carl,Rushworth,Rushworth,https://resources.premierleague.com/premierleague25/photos/players/110x140/472739.png,1
142,240514,Kjell,Scherpen,Scherpen,https://resources.premierleague.com/premierleague25/photos/players/110x140/240514.png,1
143,204120,Olivier,Boscagli,Boscagli,https://resources.premierleague.com/premierleague25/photos/players/110x140/204120.png,2
144,550090,Diego,Coppola,Coppola,https://resources.premierleague.com/premierleague25/photos/players/110x140/550090.png,2
145,465730,Maxim,De Cuyper,De Cuyper,https://resources.premierleague.com/premierleague25/photos/players/110x140/465730.png,2
146,83299,Lewis,Dunk,Dunk,https://resources.premierleague.com/premierleague25/photos/players/110x140/83299.png,2
147,204214,Pervis,Estupiñán Tenorio,Estupiñan,https://resources.premierleague.com/premierleague25/photos/players/110x140/204214.png,2
148,231416,Ferdi,Kadıoğlu,F.Kadıoğlu,https://resources.premierleague.com/premierleague25/photos/players/110x140/231416.png,2
149,223434,Igor Julio,dos Santos de Paulo,Igor,https://resources.premierleague.com/premierleague25/photos/players/110x140/223434.png,2
150,232792,Tariq,Lamptey,Lamptey,https://resources.premierleague.com/premierleague25/photos/players/110x140/232792.png,2
151,469142,Jan Paul,van Hecke,Van Hecke,https://resources.premierleague.com/premierleague25/photos/players/110x140/469142.png,2
152,111478,Joël,Veltman,Veltman,https://resources.premierleague.com/premierleague25/photos/players/110x140/111478.png,2
153,110735,Adam,Webster,Webster,https://resources.premierleague.com/premierleague25/photos/players/110x140/110735.png,2
154,439135,Eiran,Cashin,Cashin,https://resources.premierleague.com/premierleague25/photos/players/110x140/439135.png,2
155,589100,Jacob,Slater,Slater,https://resources.premierleague.com/premierleague25/photos/players/110x140/589100.png,2
156,547720,Charlie,Tasker,Tasker,https://resources.premierleague.com/premierleague25/photos/players/110x140/547720.png,2
157,451340,Mitoma,Kaoru,Mitoma,https://resources.premierleague.com/premierleague25/photos/players/110x140/451340.png,3
158,463067,Georginio,Rutter,Georginio,https://resources.premierleague.com/premierleague25/photos/players/110x140/463067.png,3
159,109345,Solly,March,March,https://resources.premierleague.com/premierleague25/photos/players/110x140/109345.png,3
160,592031,Yankuba,Minteh,Minteh,https://resources.premierleague.com/premierleague25/photos/players/110x140/592031.png,3
161,474120,Julio,Enciso Espínola,Enciso,https://resources.premierleague.com/premierleague25/photos/players/110x140/474120.png,3
162,513433,Brajan,Gruda,Gruda,https://resources.premierleague.com/premierleague25/photos/players/110x140/513433.png,3
163,532529,Jack,Hinshelwood,Hinshelwood,https://resources.premierleague.com/premierleague25/photos/players/110x140/532529.png,3
164,219249,Matt,O'Riley,O'Riley,https://resources.premierleague.com/premierleague25/photos/players/110x140/219249.png,3
165,516211,Abdallah,Sima,Sima,https://resources.premierleague.com/premierleague25/photos/players/110x140/516211.png,3
166,509416,Yasin,Ayari,Ayari,https://resources.premierleague.com/premierleague25/photos/players/110x140/509416.png,3
167,535301,Carlos,Baleba,Baleba,https://resources.premierleague.com/premierleague25/photos/players/110x140/535301.png,3
169,514254,Diego,Gómez Amarilla,Gomez,https://resources.premierleague.com/premierleague25/photos/players/110x140/514254.png,3
170,15157,James,Milner,Milner,https://resources.premierleague.com/premierleague25/photos/players/110x140/15157.png,3
171,441192,Jeremy,Sarmiento Morante,Sarmiento,https://resources.premierleague.com/premierleague25/photos/players/110x140/441192.png,3
