code,web_name,element_type,gameweek,minutes,mins_score,goals_score,assists_score,xg_score,xgi_score,cs_score,bonus_score,goals_conceded_score,xgc_score,composite_score
122806,McGinn,3,15,74,4.466666666666667,5.723404255319148,4.98936170212766,6.170212765957447,6.553191489361702,9.52127659574468,4.702127659574468,5.085106382978723,2.404255319148936,5.907304964539008
432830,Collins,2,15,90,4.866666666666667,4.375,3.571428571428571,8.714285714285714,8.794642857142858,5.540178571428571,6.303571428571429,2.245535714285714,2.6071428571428577,5.900729166666667
444765,Van den Berg,2,15,90,5.090909090909091,4.375,3.571428571428571,9.678571428571429,9.116071428571429,5.540178571428571,2.888392857142857,1.8839285714285712,1.8035714285714288,5.870921266233767
494595,Wirtz,3,15,67,3.7787878787878793,2.8191489361702127,4.98936170212766,8.148936170212767,8.148936170212767,8.02127659574468,5.659574468085106,4.73404255319149,5.085106382978723,5.8688362346873
493362,Xavi,3,15,90,3.1454545454545455,5.723404255319148,7.095744680851064,5.468085106382978,6.1063829787234045,6.680851063829787,6.648936170212766,6.202127659574468,6.234042553191489,5.864545454545455
167074,Tete,2,15,90,4.136363636363637,8.272321428571429,3.571428571428571,5.419642857142857,5.6205357142857135,7.0267857142857135,6.303571428571429,4.455357142857142,4.857142857142858,5.855823863636364
596777,Dorgu,2,15,6,3.1454545454545455,4.375,7.428571428571429,8.232142857142858,7.9107142857142865,3.8125,2.888392857142857,5.419642857142858,6.0625,5.83307224025974
607464,Kayode,2,15,75,4.93030303030303,4.375,7.428571428571429,3.8928571428571432,8.473214285714286,5.540178571428571,8.633928571428571,2.245535714285714,2.285714285714286,5.830753517316017
243526,Gudmundsson,2,15,90,4.642424242424243,4.375,3.571428571428571,6.625,8.714285714285714,5.540178571428571,9.357142857142858,1.6026785714285712,3.008928571428571,5.789912067099567
84450,Xhaka,3,15,72,5.036363636363636,5.723404255319148,9.26595744680851,4.031914893617021,5.659574468085106,8.02127659574468,7.4787234042553195,2.787234042553191,1.4787234042553195,5.782359767891682
431639,Flemming,4,15,4,2.715151515151515,8.54054054054054,3.7972972972972974,6.594594594594595,6.351351351351352,4.283783783783784,5.986486486486487,5.5,3.4324324324324325,5.780974610974612
482442,P.M.Sarr,3,15,10,3.1303030303030304,7.574468085106384,7.095744680851064,6.329787234042554,4.8936170212765955,6.680851063829787,2.595744680851064,7.382978723404255,4.319148936170213,5.776860090264345
204716,Konaté,2,15,90,4.775757575757575,4.375,3.571428571428571,8.392857142857142,6.866071428571429,7.830357142857142,7.1875,2.7678571428571423,4.575892857142858,5.7751204004329
231416,F.Kadıoğlu,2,15,82,4.218181818181819,4.375,3.571428571428571,7.0669642857142865,8.03125,7.0267857142857135,5.21875,4.053571428571429,4.7767857142857135,5.7736038961038965
85633,Sels,1,15,90,5.090909090909091,5.7250000000000005,5.5,5.7250000000000005,9.1,3.9250000000000003,2.8,1.4500000000000004,1.4500000000000004,5.729090909090909
496221,Wharton,3,15,90,4.115151515151515,2.8191489361702127,8.436170212765958,3.6808510638297873,7.319148936170213,8.851063829787234,7.4787234042553195,5.372340425531915,3.6170212765957444,5.725344938749195
172567,Cullen,3,15,90,4.881818181818182,7.574468085106384,4.98936170212766,5.404255319148936,5.787234042553191,6.680851063829787,9.297872340425531,1.0319148936170208,1.0,5.723820116054158
512462,O'Brien,2,15,90,4.6909090909090905,4.375,7.428571428571429,7.549107142857142,5.741071428571429,8.633928571428571,5.21875,4.053571428571429,1.8839285714285712,5.69833198051948
215439,Souček,3,15,8,2.672727272727273,7.574468085106384,4.98936170212766,8.46808510638298,6.297872340425531,3.3936170212765955,6.648936170212766,2.212765957446808,3.8085106382978724,5.675251450676983
184254,Vicario,1,15,90,5.090909090909091,5.7250000000000005,5.5,5.7250000000000005,5.05,7.75,9.1,4.825,3.25,5.672840909090909
226182,Bogle,2,15,90,4.981818181818182,4.375,9.035714285714286,7.8705357142857135,6.946428571428571,5.540178571428571,2.888392857142857,1.2410714285714288,1.5625,5.639030032467533
222694,Struijk,2,15,90,4.296969696969697,4.375,3.571428571428571,9.196428571428571,7.46875,5.540178571428571,6.303571428571429,2.245535714285714,3.7321428571428577,5.616750541125541
613804,Diouf,2,15,82,4.93030303030303,4.375,9.919642857142858,5.821428571428571,6.705357142857142,5.540178571428571,5.21875,1.3214285714285712,1.160714285714286,5.557539231601731
116535,A.Becker,1,15,90,3.7272727272727275,5.7250000000000005,5.5,5.7250000000000005,5.05,5.5,6.175,6.8500000000000005,8.649999999999999,5.536477272727273
212314,Lukić,3,15,14,3.296969696969697,5.723404255319148,7.095744680851064,7.0,6.425531914893617,3.3936170212765955,5.659574468085106,4.191489361702127,4.127659574468085,5.528633139909736
111317,Brooks,3,15,16,2.951515151515151,2.8191489361702127,4.98936170212766,7.127659574468085,7.638297872340425,6.680851063829787,4.702127659574468,5.75531914893617,6.936170212765957,5.518023855577047
198869,White,2,15,90,1.7575757575757576,4.375,7.428571428571429,6.142857142857142,5.258928571428571,5.540178571428571,7.1875,9.075892857142858,8.473214285714285,5.51348079004329
440089,Damsgaard,3,15,60,3.9484848484848487,5.723404255319148,4.98936170212766,5.085106382978723,7.25531914893617,4.8936170212765955,6.648936170212766,3.170212765957447,3.3617021276595747,5.509210186976144
154296,J.Palhinha,3,15,25,4.136363636363637,7.574468085106384,7.095744680851064,4.8936170212765955,3.6170212765957444,6.680851063829787,9.48936170212766,3.6170212765957444,2.787234042553191,5.494487427466151
97032,Virgil,2,15,90,5.090909090909091,4.375,3.571428571428571,7.8705357142857135,6.142857142857142,7.830357142857142,7.8705357142857135,1.8839285714285712,3.089285714285714,5.489224837662338
456512,Ndoye,3,15,45,4.018181818181818,5.723404255319148,7.095744680851064,5.276595744680852,5.914893617021277,4.8936170212765955,7.4787234042553195,3.170212765957447,3.74468085106383,5.471499032882012
191866,Ajer,2,15,45,2.824242424242424,4.375,9.035714285714286,6.424107142857142,6.0625,3.8125,2.888392857142857,6.825892857142858,7.348214285714285,5.453406385281386
486385,Beto,4,15,28,2.987878787878788,4.405405405405405,3.7972972972972974,7.810810810810811,7.5675675675675675,4.283783783783784,4.527027027027027,6.108108108108108,4.648648648648648,5.425139230139231
67089,Dúbravka,1,15,90,5.090909090909091,5.7250000000000005,5.5,5.7250000000000005,7.3,3.9250000000000003,6.175,1.0,1.0,5.402840909090909
467779,Wieffer,3,15,90,4.027272727272727,2.8191489361702127,9.26595744680851,5.595744680851063,6.042553191489362,6.680851063829787,6.648936170212766,4.191489361702127,4.25531914893617,5.386237911025145
441191,Livramento,2,15,90,3.6848484848484846,4.375,7.428571428571429,3.4508928571428568,4.415178571428571,8.633928571428571,7.1875,7.589285714285715,6.946428571428571,5.384779491341991
513433,Gruda,3,15,18,1.9666666666666668,5.723404255319148,4.98936170212766,7.510638297872341,6.234042553191489,1.925531914893617,5.659574468085106,7.382978723404255,7.73404255319149,5.381241134751773
487838,Hall,2,15,27,2.296969696969697,4.375,7.428571428571429,5.5,6.303571428571429,3.8125,5.21875,7.589285714285715,7.669642857142858,5.378580898268398
78916,Burn,2,15,62,4.678787878787879,4.375,9.558035714285714,3.6116071428571432,3.491071428571429,9.316964285714286,8.633928571428571,3.571428571428571,5.982142857142858,5.37368235930736
503301,Hutchinson,3,15,90,2.1575757575757573,2.8191489361702127,9.26595744680851,6.329787234042554,6.808510638297872,3.3936170212765955,4.702127659574468,7.957446808510638,7.000000000000001,5.363629916183108
209400,Kamada,3,15,90,4.333333333333333,2.8191489361702127,7.095744680851064,5.531914893617021,6.170212765957447,9.52127659574468,2.595744680851064,5.75531914893617,3.553191489361702,5.34982269503546
232859,Spence,2,15,90,3.803030303030303,4.375,3.571428571428571,6.544642857142858,5.6205357142857135,8.633928571428571,2.888392857142857,6.825892857142858,5.3392857142857135,5.28811553030303
209289,Smith Rowe,3,15,67,2.224242424242424,7.574468085106384,2.372340425531915,7.574468085106384,5.9787234042553195,1.925531914893617,2.595744680851064,6.74468085106383,7.25531914893617,5.249019987105093
200720,Kelleher,1,15,90,5.090909090909091,5.7250000000000005,5.5,5.7250000000000005,6.3999999999999995,3.9250000000000003,2.8,2.35,3.7,5.2115909090909085
586309,Barry,4,15,61,3.0787878787878786,4.405405405405405,3.7972972972972974,6.108108108108108,5.621621621621621,8.905405405405405,2.581081081081081,6.351351351351351,5.621621621621621,5.203149058149058
83299,Dunk,2,15,90,4.954545454545455,4.375,7.428571428571429,7.267857142857142,4.857142857142857,7.0267857142857135,2.888392857142857,2.928571428571429,2.6875,5.182284902597403
503139,Scott,3,15,90,3.987878787878788,5.723404255319148,4.98936170212766,5.0212765957446805,4.191489361702128,8.851063829787234,5.659574468085106,4.191489361702127,4.063829787234043,5.173255963894263
489639,Verbruggen,1,15,90,5.090909090909091,5.7250000000000005,5.5,5.7250000000000005,5.05,5.5,2.8,3.925,4.6,5.155340909090908
226944,Kamara,3,15,90,3.9696969696969697,5.723404255319148,8.436170212765958,2.5638297872340425,3.1063829787234045,8.02127659574468,9.074468085106384,5.75531914893617,3.6808510638297873,5.145905867182464
224967,Mykolenko,2,15,90,4.257575757575758,4.375,3.571428571428571,3.3303571428571432,6.584821428571429,7.830357142857142,5.21875,4.053571428571429,4.375,5.1025432900432905
101982,Johnstone,1,15,90,4.0,5.7250000000000005,5.5,5.7250000000000005,6.3999999999999995,1.9,2.8,3.25,6.8500000000000005,5.102500000000001
482973,Igor Jesus,4,15,90,3.015151515151515,4.405405405405405,7.445945945945946,5.621621621621621,5.378378378378379,6.108108108108108,5.986486486486487,2.702702702702702,4.162162162162161,5.087325962325963
435973,Foster,4,15,45,3.4393939393939394,5.986486486486487,7.445945945945946,4.162162162162162,4.405405405405405,7.445945945945946,6.716216216216216,2.0945945945945943,1.972972972972973,5.087182637182638
204936,Donnarumma,1,15,90,4.272727272727273,5.7250000000000005,5.5,5.7250000000000005,2.8,7.75,2.8,7.5249999999999995,7.75,5.073522727272728
243016,Mac Allister,3,15,22,3.7636363636363637,2.8191489361702127,7.095744680851064,6.904255319148936,5.851063829787234,6.680851063829787,2.595744680851064,3.6170212765957444,5.787234042553191,5.071044487427466
490721,H.Bueno,2,15,20,3.506060606060606,4.375,3.571428571428571,4.415178571428571,7.5892857142857135,3.8125,6.303571428571429,3.571428571428571,5.419642857142858,5.0675703463203465
171287,Gomez,2,15,22,1.6636363636363636,4.375,7.428571428571429,4.013392857142857,4.535714285714286,5.540178571428571,6.303571428571429,8.392857142857142,8.995535714285714,5.058104707792207
477064,Lewis,2,15,8,1.5454545454545454,4.375,7.428571428571429,2.325892857142857,5.821428571428571,3.8125,6.303571428571429,8.714285714285715,8.714285714285715,5.028206168831169
244954,Pau,2,15,85,3.8848484848484848,4.375,7.428571428571429,4.696428571428571,3.6517857142857144,7.0267857142857135,6.303571428571429,6.825892857142858,5.178571428571429,5.007011634199134
230376,J.Arias,3,15,69,3.412121212121212,2.8191489361702127,2.372340425531915,9.042553191489361,7.702127659574468,3.3936170212765955,4.702127659574468,3.6170212765957444,4.8936170212765955,4.972063185041908
547719,L.Miley,3,15,27,2.4545454545454546,5.723404255319148,7.095744680851064,3.1702127659574466,4.382978723404255,3.3936170212765955,6.648936170212766,7.957446808510638,7.73404255319149,4.968858800773694
503714,Ugochukwu,3,15,90,3.4181818181818184,7.574468085106384,4.98936170212766,5.851063829787234,3.872340425531915,4.8936170212765955,6.648936170212766,2.787234042553191,1.7659574468085109,4.958307543520309
219168,Isak,4,15,6,2.4393939393939394,4.405405405405405,7.445945945945946,5.135135135135135,4.77027027027027,4.283783783783784,4.527027027027027,6.716216216216216,7.810810810810811,4.956777231777233
233963,Mavropanos,2,15,90,3.3181818181818183,4.375,3.571428571428571,7.991071428571429,5.982142857142858,3.8125,2.888392857142857,5.419642857142858,5.580357142857142,4.934273538961039
432422,Tonali,3,15,1,4.048484848484849,2.8191489361702127,4.98936170212766,3.5851063829787235,5.595744680851063,8.851063829787234,4.702127659574468,5.75531914893617,5.595744680851064,4.91282720825274
492777,Bradley,2,15,67,2.806060606060606,4.375,7.428571428571429,3.0892857142857144,5.138392857142857,5.540178571428571,2.888392857142857,6.825892857142858,7.1875,4.891097132034632
551226,M.Fernandes,3,15,81,3.957575757575758,5.723404255319148,4.98936170212766,4.638297872340425,5.085106382978723,4.8936170212765955,5.659574468085106,3.6170212765957444,2.978723404255319,4.876608639587363
227444,Milenković,2,15,90,5.090909090909091,4.375,3.571428571428571,7.75,5.5,5.540178571428571,5.21875,1.6026785714285712,1.441964285714286,4.8584212662337665
457569,Petrović,1,15,90,5.090909090909091,5.7250000000000005,5.5,5.7250000000000005,2.8,7.75,4.6,2.35,5.05,4.85159090909091
441302,Maatsen,2,15,90,2.1303030303030304,4.375,3.571428571428571,6.022321428571429,6.584821428571429,2.084821428571429,2.888392857142857,7.830357142857142,7.910714285714285,4.833566017316018
199798,Konsa,2,15,90,4.742424242424242,4.375,3.571428571428571,5.6205357142857135,4.09375,8.633928571428571,6.303571428571429,4.977678571428571,2.125,4.82558170995671
249231,Lewis-Potter,2,15,2,2.484848484848485,4.375,7.428571428571429,4.816964285714286,4.415178571428571,5.540178571428571,2.888392857142857,6.0625,7.026785714285715,4.8047348484848476
465694,N.Gonzalez,3,15,90,3.9606060606060605,5.723404255319148,2.372340425531915,4.031914893617021,3.74468085106383,8.851063829787234,4.702127659574468,5.372340425531915,5.276595744680852,4.769996776273373
222683,Kluivert,3,15,73,2.675757575757576,5.723404255319148,2.372340425531915,3.5851063829787235,4.6063829787234045,6.680851063829787,4.702127659574468,7.382978723404255,6.680851063829787,4.765980012894906
450070,Summerville,3,15,71,3.1515151515151514,2.8191489361702127,8.436170212765958,6.74468085106383,5.531914893617021,3.3936170212765955,2.595744680851064,4.73404255319149,4.957446808510638,4.733768536428111
497949,Møller Wolfe,2,15,90,2.490909090909091,4.375,9.035714285714286,2.9285714285714284,5.9017857142857135,2.084821428571429,2.888392857142857,4.977678571428571,6.705357142857142,4.73301948051948
165809,Bernardo,3,15,81,3.9545454545454546,2.8191489361702127,7.095744680851064,2.4361702127659575,5.468085106382978,8.02127659574468,2.595744680851064,5.085106382978723,5.148936170212766,4.723114119922631
465247,Lammens,1,15,90,3.454545454545454,5.7250000000000005,5.5,5.7250000000000005,2.8,2.8,6.175,8.2,8.2,4.721704545454545
444145,Martinelli,3,15,4,2.0121212121212118,5.723404255319148,2.372340425531915,5.723404255319148,3.6808510638297873,4.8936170212765955,4.702127659574468,9.48936170212766,8.787234042553191,4.713978078658931
84182,Areola,1,15,90,4.0,5.7250000000000005,10.0,5.7250000000000005,2.8,1.9,6.175,4.825,2.8,4.697500000000001
106760,Shaw,2,15,90,4.881818181818182,4.375,7.428571428571429,3.169642857142857,5.138392857142857,5.540178571428571,2.888392857142857,3.089285714285714,2.526785714285714,4.686842532467533
248056,Tanaka,3,15,25,2.6606060606060606,7.574468085106384,2.372340425531915,4.51063829787234,3.5531914893617023,4.8936170212765955,5.659574468085106,5.085106382978723,5.946808510638298,4.6814861379755
58621,Walker,2,15,90,5.090909090909091,4.375,7.428571428571429,3.6116071428571432,4.65625,5.540178571428571,7.1875,1.0401785714285712,1.0,4.667573051948052
80201,Leno,1,15,90,5.090909090909091,5.7250000000000005,5.5,5.7250000000000005,2.8,5.5,6.175,2.35,4.15,4.660340909090909
438234,Marmoush,3,15,21,1.6151515151515152,2.8191489361702127,4.98936170212766,6.680851063829787,5.404255319148936,1.925531914893617,5.659574468085106,9.170212765957446,9.48936170212766,4.651940683430046
205533,Nketiah,4,15,64,1.8454545454545455,5.986486486486487,3.7972972972972974,4.405405405405405,4.77027027027027,2.2162162162162162,5.986486486486487,6.716216216216216,7.081081081081081,4.605491400491401
152551,Lerma,3,15,25,2.481818181818182,2.8191489361702127,7.095744680851064,4.319148936170213,2.851063829787234,8.02127659574468,4.702127659574468,9.48936170212766,8.340425531914892,4.594990328820116
449871,Onana,3,15,74,3.012121212121212,7.574468085106384,2.372340425531915,3.361702127659574,2.3404255319148937,6.680851063829787,6.648936170212766,6.74468085106383,5.531914893617021,4.58897807865893
577725,King,3,15,14,3.481818181818182,2.8191489361702127,4.98936170212766,6.425531914893617,4.957446808510639,6.680851063829787,2.595744680851064,4.73404255319149,5.212765957446809,4.588075435203095
434752,Bijol,2,15,64,2.3939393939393936,8.272321428571429,3.571428571428571,4.535714285714286,2.4464285714285716,2.084821428571429,6.303571428571429,7.1875,7.508928571428571,4.574661796536797
202993,Bentancur,3,15,64,3.7393939393939393,5.723404255319148,4.98936170212766,3.0425531914893615,3.425531914893617,6.680851063829787,6.648936170212766,4.191489361702127,3.4893617021276593,4.562769181173437
209046,Hudson-Odoi,3,15,45,3.0727272727272728,5.723404255319148,2.372340425531915,4.73404255319149,5.723404255319148,1.925531914893617,6.648936170212766,4.191489361702127,4.574468085106384,4.556740812379111
166477,Castagne,2,15,90,2.624242424242424,4.375,7.428571428571429,6.303571428571429,4.294642857142857,2.084821428571429,2.888392857142857,4.977678571428571,6.785714285714285,4.525370670995671
244851,Palmer,3,15,57,1.6969696969696968,5.723404255319148,2.372340425531915,5.787234042553191,3.8085106382978724,3.3936170212765955,4.702127659574468,9.170212765957446,8.085106382978724,4.5196969696969695
444463,Fofana,2,15,90,2.4757575757575756,4.375,3.571428571428571,5.098214285714286,2.96875,7.0267857142857135,5.21875,8.392857142857142,8.071428571428571,4.5185579004329
550864,Yoro,2,15,21,3.566666666666667,4.375,7.428571428571429,5.339285714285714,3.571428571428571,3.8125,5.21875,3.571428571428571,5.901785714285715,4.517157738095238
523705,Tchatchoua,2,15,4,3.3666666666666667,4.375,3.571428571428571,5.178571428571429,6.2232142857142865,2.084821428571429,2.888392857142857,3.089285714285714,6.142857142857142,4.456979166666667
119471,Schär,2,15,90,2.8363636363636364,4.375,3.571428571428571,4.616071428571429,3.3705357142857144,7.0267857142857135,2.888392857142857,8.03125,7.75,4.456181006493507
225321,Ramsdale,1,15,90,1.8575757575757574,5.7250000000000005,5.5,5.7250000000000005,2.8,1.9,2.8,9.549999999999999,9.549999999999999,4.438257575757576
472713,Hickey,2,15,14,2.0606060606060606,4.375,3.571428571428571,5.9017857142857135,4.09375,3.8125,2.888392857142857,8.191964285714285,8.633928571428571,4.41878382034632
166989,Tielemans,3,15,90,2.8212121212121213,2.8191489361702127,4.98936170212766,4.73404255319149,5.276595744680852,4.8936170212765955,2.595744680851064,7.382978723404255,5.659574468085106,4.408716956802064
458249,Zirkzee,4,15,6,2.0454545454545454,4.405405405405405,3.7972972972972974,4.648648648648649,3.9189189189189193,4.283783783783784,5.986486486486487,7.2027027027027035,8.054054054054054,4.400491400491401
449434,Elanga,3,15,90,2.8181818181818183,2.8191489361702127,4.98936170212766,6.170212765957447,5.0212765957446805,4.8936170212765955,2.595744680851064,4.73404255319149,6.553191489361702,4.400435203094778
551483,A.Jimenez,2,15,73,2.8696969696969696,4.375,3.571428571428571,5.017857142857143,3.8928571428571432,5.540178571428571,2.888392857142857,6.825892857142858,6.866071428571429,4.377148268398269
201595,Perri,1,15,90,3.7272727272727275,5.7250000000000005,5.5,5.7250000000000005,2.8,3.9250000000000003,2.8,3.925,5.95,4.366477272727273
56979,Henderson,3,15,90,4.418181818181818,2.8191489361702127,8.436170212765958,1.5744680851063828,4.319148936170213,6.680851063829787,6.648936170212766,2.436170212765957,3.0425531914893615,4.360967117988395
110504,Traoré,3,15,55,2.63030303030303,5.723404255319148,4.98936170212766,3.8404255319148937,2.787234042553192,4.8936170212765955,4.702127659574468,6.202127659574468,6.361702127659575,4.3401579626047715
247412,Strand Larsen,4,15,68,4.166666666666667,4.405405405405405,3.7972972972972974,4.891891891891892,5.135135135135135,6.108108108108108,2.581081081081081,1.2432432432432428,1.4864864864864864,4.3268018018018015
232892,Bassey,2,15,90,4.842424242424243,4.375,3.571428571428571,3.8125,3.169642857142857,7.0267857142857135,9.357142857142858,2.245535714285714,2.928571428571429,4.319287067099568
248857,Madueke,3,15,11,2.2727272727272725,2.8191489361702127,2.372340425531915,3.74468085106383,4.829787234042554,6.680851063829787,2.595744680851064,9.170212765957446,8.914893617021278,4.312379110251451
516939,Agbadou,2,15,90,3.7878787878787876,4.375,3.571428571428571,6.7455357142857135,5.419642857142857,2.084821428571429,2.888392857142857,1.6026785714285712,4.2142857142857135,4.284145021645021
247955,Geertruida,2,15,90,2.6121212121212123,4.375,3.571428571428571,5.741071428571429,4.65625,2.084821428571429,2.888392857142857,7.388392857142858,6.544642857142858,4.281078192640693
214048,Kilman,2,15,90,4.554545454545455,4.375,3.571428571428571,6.946428571428571,4.9375,3.8125,2.888392857142857,1.401785714285714,1.2410714285714288,4.27442775974026
126184,Aké,2,15,20,1.6727272727272728,4.375,3.571428571428571,5.258928571428571,3.7321428571428568,3.8125,2.888392857142857,8.714285714285715,8.875,4.263478084415585
550839,Odobert,3,15,16,2.484848484848485,2.8191489361702127,4.98936170212766,5.340425531914893,4.76595744680851,1.925531914893617,6.648936170212766,6.202127659574468,7.638297872340425,4.253803997421019
489888,Adli,3,15,16,2.1636363636363636,5.723404255319148,2.372340425531915,5.659574468085106,4.127659574468085,1.925531914893617,2.595744680851064,6.74468085106383,7.319148936170213,4.221682785299807
207283,Jensen,3,15,29,2.203030303030303,7.574468085106384,2.372340425531915,4.191489361702128,3.0425531914893615,1.925531914893617,2.595744680851064,6.74468085106383,7.829787234042553,4.203281753707286
184029,Ødegaard,3,15,90,2.254545454545455,2.8191489361702127,4.98936170212766,2.6595744680851063,4.6063829787234045,4.8936170212765955,2.595744680851064,9.170212765957446,8.212765957446809,4.194071566731141
441264,Brobbey,4,15,34,1.7696969696969698,5.986486486486487,7.445945945945946,1.7297297297297298,1.972972972972973,4.283783783783784,4.527027027027027,8.41891891891892,6.594594594594595,4.190483210483211
510281,Savinho,3,15,8,2.3212121212121213,2.8191489361702127,4.98936170212766,2.723404255319149,4.702127659574468,4.8936170212765955,2.595744680851064,8.436170212765958,8.02127659574468,4.184780786589298
231057,Bellegarde,3,15,53,3.0757575757575757,5.723404255319148,2.372340425531915,5.148936170212766,4.446808510638298,3.3936170212765955,2.595744680851064,1.9893617021276595,5.0212765957446805,4.13576724693746
463981,Hill,2,15,28,1.912121212121212,4.375,3.571428571428571,3.4508928571428568,3.0892857142857144,5.540178571428571,2.888392857142857,8.714285714285715,8.553571428571429,4.10259604978355
210462,Sangaré,3,15,45,3.3454545454545457,5.723404255319148,2.372340425531915,4.829787234042554,3.1702127659574466,4.8936170212765955,2.595744680851064,4.73404255319149,4.51063829787234,4.073375241779497
532529,Hinshelwood,3,15,30,1.7787878787878788,5.723404255319148,7.095744680851064,3.1063829787234045,2.1489361702127656,1.925531914893617,4.702127659574468,7.382978723404255,7.574468085106384,4.055538362346874
477717,Estève,2,15,90,5.066666666666666,4.375,3.571428571428571,4.294642857142857,4.214285714285714,5.540178571428571,2.888392857142857,1.0401785714285712,1.0803571428571426,4.026309523809524
180974,Joelinton,3,15,16,3.8333333333333335,2.8191489361702127,2.372340425531915,4.957446808510639,4.25531914893617,6.680851063829787,2.595744680851064,4.73404255319149,4.638297872340425,4.0104609929078014
499309,Marc Guiu,4,15,58,1.7484848484848485,2.2162162162162162,7.445945945945946,3.9189189189189193,4.162162162162162,2.2162162162162162,2.581081081081081,8.905405405405405,7.324324324324324,3.957280917280918
207189,Berge,3,15,75,4.948484848484849,2.8191489361702127,4.98936170212766,4.51063829787234,3.9361702127659575,6.680851063829787,2.595744680851064,1.4148936170212767,1.893617021276596,3.9560186976144425
478969,Ekdal,2,15,90,3.1606060606060606,4.375,3.571428571428571,4.174107142857143,3.3705357142857144,3.8125,5.21875,4.455357142857142,5.5,3.9482034632034635
448104,Hincapie,2,15,90,2.1606060606060606,4.375,3.571428571428571,1.6026785714285714,3.8125,3.8125,2.888392857142857,8.392857142857142,8.392857142857142,3.9265516774891775
242882,Diakité,2,15,90,4.136363636363637,4.375,3.571428571428571,2.325892857142857,2.3660714285714284,7.830357142857142,6.303571428571429,3.089285714285714,3.8125,3.913189935064935
230001,Mazraoui,2,15,68,2.33030303030303,4.375,3.571428571428571,2.325892857142857,2.6473214285714284,3.8125,6.303571428571429,8.191964285714285,8.3125,3.8812445887445888
463034,Delap,4,15,31,2.048484848484849,2.2162162162162162,3.7972972972972974,3.675675675675676,3.675675675675676,6.108108108108108,2.581081081081081,7.9324324324324325,8.54054054054054,3.8778214578214585
651426,Canvot,2,15,13,1.3424242424242423,4.375,3.571428571428571,2.9285714285714284,2.2455357142857144,3.8125,6.303571428571429,9.758928571428571,9.357142857142858,3.872858495670996
206915,C.Jones,3,15,90,2.6515151515151514,2.8191489361702127,4.98936170212766,3.361702127659574,5.212765957446809,1.925531914893617,2.595744680851064,3.6170212765957444,6.297872340425533,3.7853642811089627
606745,Heaven,2,15,68,1.4272727272727272,4.375,7.428571428571429,2.607142857142857,2.044642857142857,2.084821428571429,2.888392857142857,8.714285714285715,9.196428571428571,3.7808969155844165
560552,Kevin,3,15,22,2.2606060606060607,2.8191489361702127,2.372340425531915,3.361702127659574,4.0638297872340425,4.8936170212765955,2.595744680851064,7.382978723404255,8.148936170212767,3.7749967762733725
214590,Wan-Bissaka,2,15,90,3.790909090909091,4.375,7.428571428571429,1.6026785714285714,3.9732142857142856,2.084821428571429,2.888392857142857,2.566964285714286,2.446428571428571,3.754090909090909
57328,Clyne,2,15,76,1.2424242424242424,4.375,3.571428571428571,4.415178571428571,2.5267857142857144,2.084821428571429,2.888392857142857,9.397321428571429,9.598214285714286,3.7322781385281387
502697,Alcaraz,3,15,72,2.333333333333333,2.8191489361702127,4.98936170212766,4.127659574468085,2.5319148936170213,4.8936170212765955,2.595744680851064,8.436170212765958,6.872340425531915,3.726418439716312
462116,Todibo,2,15,90,3.5636363636363635,4.375,7.428571428571429,2.9285714285714284,2.96875,2.084821428571429,2.888392857142857,3.25,3.8928571428571423,3.719310064935065
135720,Danso,2,15,9,2.487878787878788,4.375,3.571428571428571,2.607142857142857,2.2455357142857144,3.8125,5.21875,7.1875,7.589285714285715,3.6840557359307358
168636,Enes Ünal,4,15,3,1.103030303030303,4.405405405405405,3.7972972972972974,2.7027027027027026,2.4594594594594597,2.2162162162162162,4.527027027027027,9.756756756756758,9.756756756756758,3.679897624897625
515597,Bogarde,2,15,15,1.9636363636363636,4.375,3.571428571428571,1.6026785714285714,1.9241071428571428,3.8125,7.1875,9.075892857142858,8.232142857142858,3.6758279220779224
247693,Kolo Muani,4,15,73,2.3696969696969696,2.2162162162162162,3.7972972972972974,3.1891891891891895,3.4324324324324325,6.108108108108108,2.581081081081081,7.2027027027027035,6.351351351351351,3.654537264537265
647850,Kostoulas,4,15,18,1.1818181818181819,4.405405405405405,3.7972972972972974,2.945945945945946,2.945945945945946,2.2162162162162162,2.581081081081081,8.41891891891892,9.027027027027026,3.6330466830466834
54469,Smith,2,15,90,2.16969696969697,4.375,3.571428571428571,1.6026785714285714,1.9241071428571428,5.540178571428571,2.888392857142857,8.03125,8.151785714285715,3.5979964826839828
194010,Henry,2,15,45,1.9787878787878788,4.375,3.571428571428571,3.7321428571428568,2.6473214285714284,2.084821428571429,2.888392857142857,7.589285714285715,7.830357142857142,3.588950216450216
577669,Sadiki,3,15,71,5.012121212121212,2.8191489361702127,2.372340425531915,2.24468085106383,3.4893617021276597,8.02127659574468,2.595744680851064,2.787234042553191,1.5744680851063828,3.549084461637653
441271,Hoever,2,15,85,2.039393939393939,4.375,3.571428571428571,2.325892857142857,3.25,2.084821428571429,2.888392857142857,6.0625,7.267857142857142,3.50059117965368
501837,Mosquera,2,15,90,2.296969696969697,4.375,3.571428571428571,3.25,2.8080357142857144,2.084821428571429,2.888392857142857,6.0625,7.107142857142858,3.5002326839826843
